,Brand,Year,Model,Title,Transmission
14722,Lexus,2022,UX200,2022 Lexus UX200 F Sport +EP1,Automatic
14725,Lexus,2020,LX450D,2020 Lexus LX450D,Automatic
14729,Jeep,2021,Wrangler,2021 Jeep Wrangler Unlimited Rubicon (4X4),Automatic
14730,Ford,2018,Ranger,2018 Ford Ranger XLS 3.2 (4X4),Automatic
14731,Porsche,2020,Cayenne,2020 Porsche Cayenne GTS Coupe Tiptronic,Automatic
14732,Hyundai,2017,Genesis,2017 Hyundai Genesis,Automatic
14733,Volkswagen,2023,Tiguan,2023 Volkswagen Tiguan Allspace 110TSI Life,Automatic
14734,Kia,2020,Sportage,2020 Kia Sportage SX (awd),Automatic
14735,Ford,2021,Mustang,2021 Ford Mustang Mach 1,Manual
14738,Mazda,2015,6,2015 Mazda 6,Automatic
14740,Jeep,2008,Grand,2008 Jeep Grand Cherokee Laredo (4X4),Automatic
14748,FPV,2010,GT,2010 FPV GT,Manual
14749,Holden,2008,Rodeo,2008 Holden Rodeo LX (4X4),Manual
14755,Mazda,2020,3,2020 Mazda 3 G25 Evolve,Automatic
14757,Ford,2014,Ecosport,2014 Ford Ecosport Trend,Manual
14761,Mitsubishi,2020,Triton,2020 Mitsubishi Triton GLX Adas (4X4),Automatic
14763,Ford,2020,Ranger,2020 Ford Ranger Wildtrak 3.2 (4X4),Manual
14765,Renault,2023,Arkana,2023 Renault Arkana ZEN,Automatic
14766,Mitsubishi,2015,Outlander,2015 Mitsubishi Outlander ES (4X2),Automatic
14767,Toyota,2023,HiAce,2023 Toyota HiAce Slwb Commuter (12 Seats),Automatic
14768,Kia,2008,RIO,2008 Kia RIO JB LX Hatchback 5dr Man 5sp 1.4i,Manual
14771,Mazda,2023,6,2023 Mazda 6 G25 Sport,Automatic
14773,Land,2023,Rover,2023 Land Rover Defender 130 P500 V8 (368KW),Automatic
14774,Toyota,2022,Corolla,2022 Toyota Corolla Ascent Sport,Automatic
14775,Mitsubishi,2023,ASX,2023 Mitsubishi ASX GS (2WD),Automatic
14776,Mazda,2022,CX-8,2022 Mazda CX-8 Sport (fwd),Automatic
14777,Land,2023,Rover,2023 Land Rover Defender 110 P400E X-Dynamic HSE Phev,Automatic
14778,Toyota,2010,Corolla,2010 Toyota Corolla ZRE152R Conquest Hatchback 5dr Auto 4sp 1.8i,Automatic
14779,Kia,2023,EV6,2023 Kia EV6 AIR RWD,Automatic
14782,Kia,2023,Stinger,2023 Kia Stinger 3.3 GT (black Leather),Automatic
14783,Ford,2015,Focus,"2015 Ford Focus LW MKII Trend Hatchback 5dr PwrShift 6sp, 2.0i [MY14]",Automatic
14784,Land,2023,Rover,2023 Land Rover Defender 110 P400 X (294KW),Automatic
14785,Mazda,2021,CX-8,2021 Mazda CX-8 GT (fwd),Automatic
14786,Toyota,2023,Corolla,2023 Toyota Corolla Cross GXL 2WD,Automatic
14787,Jeep,2013,Grand,2013 Jeep Grand Cherokee Overland (4X4),Automatic
14788,Kia,2023,RIO,2023 Kia RIO S,Manual
14792,Mazda,2023,CX-30,2023 Mazda CX-30 G20 Pure (fwd),Automatic
14794,Subaru,2023,Forester,2023 Subaru Forester 2.5I-L (awd),Automatic
14796,Kia,2023,Stonic,2023 Kia Stonic Sport,Manual
14799,Mercedes-Benz,2023,GLA,2023 Mercedes-Benz GLA 250 4Matic,Automatic
14802,Hyundai,2019,Tucson,2019 Hyundai Tucson Highlander (awd) Black INT,Automatic
14805,Kia,2023,Sorento,2023 Kia Sorento Sport+ 7 Seat,Automatic
14807,Toyota,2023,Fortuner,2023 Toyota Fortuner GX NAV,Automatic
14809,Hyundai,2023,Kona,2023 Hyundai Kona Active (fwd),Automatic
14813,Renault,2023,Master,2023 Renault Master Pro MWB FWD (110kW) L2H2,Automatic
14815,Mini,2014,Cooper,2014 Mini Cooper R56 D Hatchback 2dr Steptronic 6sp 1.6DT,Automatic
14816,Hyundai,2023,Kona,2023 Hyundai Kona Elite (fwd),Automatic
14817,Hyundai,2023,I30,2023 Hyundai I30 N Line,Manual
14821,Hyundai,2010,I30,2010 Hyundai I30 SLX 1.6 Crdi,Manual
14822,Nissan,2023,X-Trail,2023 Nissan X-Trail TI-L (4WD) E-Power (hybrid),Automatic
14823,Mazda,2018,CX-3,2018 Mazda CX-3 S Touring (awd),Automatic
14824,Genesis,2023,GV70,2023 Genesis GV70 3.5T AWD Sport LUX,Automatic
14826,Toyota,2023,Landcruiser,2023 Toyota Landcruiser Prado GX,Automatic
14828,Volkswagen,2023,Caddy,2023 Volkswagen Caddy 5 Cargo Maxi TDI280,Manual
14833,Skoda,2023,Octavia,2023 Skoda Octavia Style 110TSI,Automatic
14835,Kia,2023,Sorento,2023 Kia Sorento GT-Line 7 Seat Phev AWD,Automatic
14837,BMW,2023,X1,2023 BMW X1 Xdrive20I,Automatic
14839,Toyota,2023,HiAce,2023 Toyota HiAce LWB Barn Door (panel Option),Automatic
14841,Mazda,2023,Mazda3,2023 Mazda Mazda3 G20 Pure,Automatic
14842,Mitsubishi,2014,Lancer,2014 Mitsubishi Lancer Evolution MR,Automatic
14843,Volkswagen,2023,California,2023 Volkswagen California TDI450 4Motion California BCH,Automatic
14845,Mini,2023,Countryman,2023 Mini Countryman Cooper Mini Yours,-
14846,Ford,2015,Transit,2015 Ford Transit Custom 330L (lwb),Manual
14847,Lexus,2023,NX350H,2023 Lexus NX350H Sports Luxury Hybrid 2WD,Automatic
14848,Peugeot,2023,3008,2023 Peugeot 3008 GT Sport 1.6 THP,Automatic
14849,HSV,2013,Clubsport,2013 HSV Clubsport R8,Automatic
14854,Skoda,2023,Karoq,2023 Skoda Karoq Style 110TSI,Automatic
14856,Mazda,2023,CX-30,2023 Mazda CX-30 G25 Touring Vision (awd),Automatic
14861,Kia,2023,Carnival,2023 Kia Carnival Platinum,Automatic
14862,Lexus,2023,NX350H,2023 Lexus NX350H F Sport + EP1 Hybrid AWD,Automatic
14864,BYD,2023,T3,2023 BYD T3 Vbegen2,Automatic
14866,Ineos,2023,Grenadier,2023 Ineos Grenadier Trialmaster Edition,Automatic
14867,Toyota,2009,Avensis,2009 Toyota Avensis Verso GLX,Automatic
14868,Mercedes-Benz,2023,C300,2023 Mercedes-Benz C300,Automatic
14869,Mitsubishi,2018,Outlander,2018 Mitsubishi Outlander ES Adas 5 Seat (2WD),Automatic
14870,Mini,2023,Countryman,2023 Mini Countryman Cooper SE ALL4 Classic (hyb),Automatic
14872,Renault,2023,Trafic,2023 Renault Trafic L2 LWB Crew Lifestyle,Automatic
14873,Volkswagen,2005,Golf,2005 Volkswagen Golf GTI,Manual
14876,Ford,2016,Everest,2016 Ford Everest Trend (rwd),Automatic
14877,Genesis,2023,G80,2023 Genesis G80 2.5T LUX,Automatic
14878,Mitsubishi,2017,Eclipse,2017 Mitsubishi Eclipse Cross Exceed (2WD),Automatic
14879,Mazda,2023,Mazda2,2023 Mazda Mazda2 G15 Pure,Automatic
14881,Mazda,2023,Mazda3,2023 Mazda Mazda3 G20 Touring Vision,Automatic
14883,Mini,2023,Countryman,2023 Mini Countryman Cooper SE ALL4 Mini Yours (hb),Automatic
14884,Holden,2016,Captiva,2016 Holden Captiva 5 LS (fwd),Automatic
14885,Mercedes-Benz,2023,Sprinter,2023 Mercedes-Benz Sprinter 415CDI VS30 MWB RWD Transfer,Automatic
14887,Mercedes-Benz,2023,Sprinter,2023 Mercedes-Benz Sprinter 517CDI VS30 Elwb RWD (4.49T),Automatic
14888,Mitsubishi,2021,Eclipse,2021 Mitsubishi Eclipse Cross Aspire Phev,Automatic
14891,Land,2023,Rover,2023 Land Rover Range Rover Sport P530 First Edition (390KW),Automatic
14893,Mercedes-Benz,2023,Sprinter,2023 Mercedes-Benz Sprinter 417CDI VS30 MWB RWD,Automatic
14894,Subaru,2014,WRX,2014 Subaru WRX VA Premium Sedan 4dr Lineartronic 8sp AWD 2.0T [MY15],Automatic
14895,Mini,2023,Clubman,2023 Mini Clubman Cooper S JCW Sport,Automatic
14897,Renault,2023,Trafic,2023 Renault Trafic L1 SWB Premium,Automatic
14899,Mercedes-Benz,2023,Sprinter,2023 Mercedes-Benz Sprinter 319CDI VS30 MWB RWD,Automatic
14900,Mazda,2023,CX-30,2023 Mazda CX-30 G25 Touring SP Vision (fwd),Automatic
14902,Ssangyong,2020,Musso,2020 Ssangyong Musso Ultimate,Automatic
14903,Ineos,2023,Grenadier,2023 Ineos Grenadier Fieldmaster Edition,Automatic
14906,Mazda,2023,CX-30,2023 Mazda CX-30 G25 Astina (fwd),Automatic
14908,Mercedes-Benz,2023,Sprinter,2023 Mercedes-Benz Sprinter 417CDI VS30 LWB RWD,Automatic
14910,Caterham,2023,Seven,2023 Caterham Seven 275,Manual
14912,Nissan,2023,Pathfinder,2023 Nissan Pathfinder TI (4WD),Automatic
14914,Porsche,2023,Panamera,2023 Porsche Panamera 4 E-Hybrid Executive,Automatic
14915,Suzuki,2015,Swift,2015 Suzuki Swift GL Navigator,Automatic
14916,Volkswagen,2023,Transporter,2023 Volkswagen Transporter TDI450 SWB 4Motion (3.2T),Automatic
14917,Renault,2023,Trafic,2023 Renault Trafic L2 LWB PRO,Automatic
14918,Toyota,2023,Landcruiser,2023 Toyota Landcruiser Prado GXL,Automatic
14919,Peugeot,2010,207,2010 Peugeot 207 XT,Automatic
14920,Toyota,2023,Yaris,2023 Toyota Yaris Cross Urban (two-Tone),Automatic
14921,Toyota,2012,RAV4,2012 Toyota RAV4 Cruiser (2WD),Automatic
14922,Isuzu,2023,FTS,2023 Isuzu FTS 139-260 (4x4),Automatic
14924,Bentley,2023,Continental,2023 Bentley Continental GT,Automatic
14926,Mazda,2023,Mazda2,2023 Mazda Mazda2 G15 GT,Automatic
14927,Jeep,2011,Grand,2011 Jeep Grand Cherokee Overland (4X4),Automatic
14928,Toyota,2023,Yaris,2023 Toyota Yaris Cross GXL Hybrid (awd),Automatic
14929,Lexus,2009,RX350,2009 Lexus RX350 Sports Luxury,Automatic
14930,Isuzu,2023,NLS,2023 Isuzu NLS 45-150 (AWD),Manual
14932,Bentley,2023,Continental,2023 Bentley Continental GT Speed,Automatic
14933,Hino,2023,500,2023 Hino 500 FE1426 Leaf (WB3790),Automatic
14935,Caterham,2023,Seven,2023 Caterham Seven 485 CSR,Manual
14939,Iveco,2023,Stralis,2023 Iveco Stralis ATI 360 (4x2) (WB6700) Rigid,Automatic
14940,Kia,2016,Cerato,2016 Kia Cerato S (AV),Automatic
14941,Hino,2023,500,2023 Hino 500 FE1426 Air (WB5540),Manual
14942,Jeep,2010,Wrangler,2010 Jeep Wrangler Renegade (4X4),Manual
14945,Isuzu,2023,D-MAX,2023 Isuzu D-MAX X-Rider (4X4),Automatic
14946,Ram,2023,1500,2023 Ram 1500 Limited Rambox (hybrid),Automatic
14948,International,2023,Prostar,2023 International Prostar Tipper (WB5000),Manual
14949,Mitsubishi,2011,Pajero,2011 Mitsubishi Pajero GLS LWB (4X4),Automatic
14950,Mazda,2023,BT-50,2023 Mazda BT-50 XS (4X2) Standard Tray,Automatic
14952,Land,2023,Rover,2023 Land Rover Range Rover Velar Phev Dynamic HSE (297KW),Automatic
14955,Hino,2023,500,2023 Hino 500 FM2635 Air Medium,Manual
14956,Honda,2019,Civic,2019 Honda Civic Type R,Manual
14957,Citroen,2023,C5,2023 Citroen C5 Aircross Sport 1.6 THP 133,-
14961,Isuzu,2023,FYJ,2023 Isuzu FYJ 300-350 (LWB),Manual
14964,Subaru,2023,WRX,2023 Subaru WRX (AWD),Manual
14965,Iveco,2023,Stralis,2023 Iveco Stralis AD 450 (6x4) (WB3900) Sleeper High Roof,Automatic
14967,Land,2016,Rover,2016 Land Rover Range Rover Sport 5.0 V8 SC A/B Dynamic,Automatic
14968,Toyota,2023,RAV4,2023 Toyota RAV4 Edge (awd) Hybrid,Automatic
14969,Iveco,2023,Stralis,2023 Iveco Stralis AD 450 (6x4) (WB3900) Sleeper With Aerokit,Automatic
14971,Iveco,2023,Stralis,2023 Iveco Stralis AD 500 (8x4) (WB6800) Sleeper,Automatic
14973,Ford,2023,Ranger,2023 Ford Ranger XLT 2.0 HI-Rider (4X2),Automatic
14975,Iveco,2023,Stralis,2023 Iveco Stralis AD 500 (6x4) (WB3900) Sleeper,Automatic
14978,Hino,2023,500,2023 Hino 500 GH1828 Air Long,Automatic
14979,Toyota,2023,Corolla,2023 Toyota Corolla Cross Atmos TWO-Tone AWD Hybrid,Automatic
14980,Iveco,2023,Stralis,2023 Iveco Stralis AD 500 (8x4) (WB6800) Sleeper With Aerokit,Automatic
14981,Toyota,2023,Coaster,2023 Toyota Coaster Deluxe,Automatic
14982,Isuzu,2023,FSR,2023 Isuzu FSR 120-260 DC,Automatic
14983,Land,2023,Rover,2023 Land Rover Defender 90 P400 X-Dynamic SE (294KW),Automatic
14984,LDV,2023,V80,2023 LDV V80 LWB High Roof,Automatic
14985,Mazda,2023,CX-90,2023 Mazda CX-90 D50E Azami Takumi Mhev,Automatic
14986,Haval,2023,H2,2023 Haval H2 LUX 2WD,Automatic
14987,International,2023,Prostar,2023 International Prostar Marky Sleeper BOX (WB4800),Manual
14988,Land,2023,Rover,2023 Land Rover Defender 130 D300 X-Dynamic SE (221KW),Automatic
14989,Iveco,2023,Stralis,2023 Iveco Stralis AD 500 (8x4) (WB6000) Standard,Automatic
14990,Jaguar,2023,XE,2023 Jaguar XE 300 Sport (221KW),Automatic
14991,Land,2023,Rover,2023 Land Rover Range Rover D300 SE SWB (221KW),Automatic
14992,Hyundai,2023,Venue,2023 Hyundai Venue Elite (black) TWO-Tone Roof,Automatic
14993,Mazda,2023,CX-3,2023 Mazda CX-3 NEO Sport (fwd),Automatic
14994,Suzuki,2023,Ignis,2023 Suzuki Ignis GL (qld),Automatic
14995,Kia,2023,Seltos,2023 Kia Seltos GT-Line (awd) (sunroof),Automatic
14996,Isuzu,2023,NNR,2023 Isuzu NNR 45-150 IFS,Manual
14997,Mazda,2023,6,2023 Mazda 6 G35 GT SP,Automatic
14998,Isuzu,2023,NNR,2023 Isuzu NNR 55/45-150 IFS (MWB),Automatic
14999,Kia,2023,EV6,2023 Kia EV6 GT-Line AWD (with Sunroof),Automatic
15000,Mini,2023,Convertible,2023 Mini Convertible Cooper Classic,-
15001,Toyota,2023,Corolla,2023 Toyota Corolla Cross GX 2WD Hybrid,Automatic
15002,Mercedes-Benz,2023,Maybach,2023 Mercedes-Benz Maybach GLS600 4Matic,Automatic
15003,Suzuki,2023,Jimny,2023 Suzuki Jimny Lite,Manual
15004,Isuzu,2023,NLR,2023 Isuzu NLR 45-150 (SWB) Traypack,Manual
15005,Peugeot,2023,2008,2023 Peugeot 2008 Allure,Automatic
15006,Lexus,2023,NX350H,2023 Lexus NX350H Luxury Hybrid 2WD,Automatic
15007,Hyundai,2023,Staria,2023 Hyundai Staria Elite,Automatic
15009,Nissan,2023,Navara,2023 Nissan Navara SL (4X2),Manual
15010,Mitsubishi,2023,Eclipse,2023 Mitsubishi Eclipse Cross LS Black Edition (2WD),Automatic
15011,Isuzu,2023,NLR,2023 Isuzu NLR 45-150,Automatic
15013,Hyundai,2023,I30,2023 Hyundai I30 N Premium,Manual
15014,Volvo,2023,XC40,2023 Volvo XC40 Recharge Pure Electric,Automatic
15015,Hino,2023,700,2023 Hino 700 FS 2632 Air 5488,Automatic
15016,Mercedes-Benz,2023,GLB,2023 Mercedes-Benz GLB 200,Automatic
15017,Genesis,2023,G70,2023 Genesis G70 2.0T Shooting Brake + Sprt STY,Automatic
15018,Kia,2023,Niro,2023 Kia Niro EV GT-Line Black C Pillar,Automatic
15019,Hino,2023,500,2023 Hino 500 FC1124 Leaf (WB4350),Automatic
15020,Volvo,2023,C40,2023 Volvo C40 Recharge Pure Electric,Automatic
15021,Cupra,2023,Ateca,2023 Cupra Ateca VZX,Automatic
15022,Isuzu,2023,NMR,2023 Isuzu NMR 60/45-150,Manual
15023,Porsche,2023,718,2023 Porsche 718 Boxster Style Edition,Automatic
15024,Genesis,2023,GV70,2023 Genesis GV70 2.5T AWD,Automatic
15025,Isuzu,2023,NLR,2023 Isuzu NLR 45-150 (SWB),Automatic
15026,Volkswagen,2023,Caddy,2023 Volkswagen Caddy 5 Cargo TSI220,Automatic
15027,LDV,2023,Edeliver,2023 LDV Edeliver 9 LWB High Roof 85.5KWH,Automatic
15028,Toyota,2023,RAV4,2023 Toyota RAV4 Edge (awd) (panoramic Sunroof),Automatic
15029,Lexus,2023,UX200,2023 Lexus UX200 Luxury,Automatic
15030,Isuzu,2023,NNR,2023 Isuzu NNR 45-150 (SWB),Automatic
15031,Toyota,2023,HiAce,2023 Toyota HiAce Slwb Barn Door,Automatic
15032,Genesis,2023,G70,2023 Genesis G70 3.3T Sport,Automatic
15033,Toyota,2023,GR,2023 Toyota GR Corolla Morizo Edition + Matte Paint,Manual
15034,LDV,2023,G10,2023 LDV G10 Barn Door,Automatic
15035,Audi,2023,A4,2023 Audi A4 Allroad 40 TDI Quattro,-
15036,Suzuki,2023,Vitara,2023 Suzuki Vitara Shadow,Automatic
15037,Kia,2023,Cerato,2023 Kia Cerato Sport,Automatic
15038,Jaguar,2023,F-Pace,2023 Jaguar F-Pace D300 R-Dynamic SE (221KW),Automatic
15039,Toyota,2023,RAV4,2023 Toyota RAV4 GXL (2WD) Hybrid,Automatic
15040,BMW,2023,Alpina,2023 BMW Alpina B3,Automatic
15041,Land,2023,Rover,2023 Land Rover Range Rover Velar P250 Dynamic SE (184KW),Automatic
15042,Porsche,2023,718,2023 Porsche 718 Cayman,Automatic
15043,BMW,2023,X2,2023 BMW X2 Sdrive18I,Automatic
15044,Audi,2023,A6,2023 Audi A6 40 Tfsi S Line Mhev,Automatic
15045,Porsche,2023,Macan,2023 Porsche Macan S,Automatic
15046,Toyota,2023,Landcruiser,2023 Toyota Landcruiser Prado GX 7 Seat,Automatic
15047,Jaguar,2023,F-Type,2023 Jaguar F-Type 75 P450 RWD (331KW),Automatic
15050,Lotus,2023,Evora,2023 Lotus Evora GT410 Sport,Automatic
15051,Jaguar,2023,E-Pace,2023 Jaguar E-Pace P250 R-Dynamic HSE AWD (183KW),Automatic
15052,Mitsubishi,2023,Outlander,2023 Mitsubishi Outlander Exceed Tourer 7 Seat (awd),Automatic
15053,McLaren,2023,600LT,2023 McLaren 600LT Spider,Automatic
15054,Lexus,2023,ES250,2023 Lexus ES250 Luxury,Automatic
15055,Subaru,2023,Impreza,2023 Subaru Impreza 2.0I-L (awd),Automatic
15056,Porsche,2023,Taycan,2023 Porsche Taycan 4S Cross Turismo,-
15057,Porsche,2023,Panamera,2023 Porsche Panamera 4 Sport Turismo,Automatic
15058,Porsche,2023,Taycan,2023 Porsche Taycan Turbo S,-
15059,BMW,2023,X3,2023 BMW X3 Sdrive20I,Automatic
15061,Mercedes-Benz,2023,GLC63,2023 Mercedes-Benz GLC63 S 4Matic,Automatic
15062,Hino,2023,300,2023 Hino 300 616 3430 Wide Tradeace,Automatic
15063,Toyota,2023,RAV4,2023 Toyota RAV4 GX (2WD) Hybr Full Size Spare,Automatic
15065,Mini,2023,Countryman,2023 Mini Countryman Cooper S JCW Sport,-
15066,Iveco,2023,Eurocargo,2023 Iveco Eurocargo ML120 E6 (WB5175) LR Day Cab,Automatic
15067,Ford,2023,Ranger,2023 Ford Ranger XL 2.0 (4X4),Automatic
15068,Toyota,2023,Yaris,2023 Toyota Yaris SX,Automatic
15069,Volvo,2023,XC60,2023 Volvo XC60 Recharge Ultimate T8 Phev,Automatic
15070,Toyota,2023,Yaris,2023 Toyota Yaris ZR TWO-Tone,Automatic
15071,Nissan,2023,Navara,2023 Nissan Navara SL (4X4),Manual
15072,Porsche,2023,718,2023 Porsche 718 Spyder,Automatic
15073,Ford,2023,Transit,2023 Ford Transit 430E LWB (rwd) Jumbo DRW,Automatic
15074,Mahindra,2023,PIK-UP,2023 Mahindra PIK-UP S11 4X4,Automatic
15075,Mini,2023,Convertible,2023 Mini Convertible JCW Essential,Manual
15077,Mahindra,2023,PIK-UP,2023 Mahindra PIK-UP S10+ 4X4,Manual
15078,Mini,2023,Clubman,2023 Mini Clubman JCW ALL4 Essential,Automatic
15079,Aston,2023,Martin,2023 Aston Martin DB11 AMR,Automatic
15082,Iveco,2023,Eurocargo,2023 Iveco Eurocargo ML180 E6 (WB6570) LR Day Cab,Automatic
15083,McLaren,2023,570S,2023 McLaren 570S,Automatic
15084,Mazda,2023,Mazda3,2023 Mazda Mazda3 G20 Evolve,Automatic
15086,Mercedes-Benz,2023,E200,2023 Mercedes-Benz E200 Night Edition,Automatic
15088,Genesis,2023,GV60,2023 Genesis GV60 LUX (awd),Automatic
15089,Porsche,2023,Panamera,2023 Porsche Panamera 4 Platinum Edition,Automatic
15091,Mercedes-Benz,2023,GLE53,2023 Mercedes-Benz GLE53 4Matic+ (hybrid),Automatic
15092,Mercedes-Benz,2023,E200,2023 Mercedes-Benz E200,Automatic
15094,Audi,2023,A7,2023 Audi A7 55 Tfsi Quattro Mhev,Automatic
15095,Audi,2023,Q8,2023 Audi Q8 55 Tfsi Quattro S Line Mhev,Automatic
15096,BMW,2023,X3,2023 BMW X3 Sdrive20I M Sport,Automatic
15097,Ford,2023,Puma,2023 Ford Puma ST-Line V,Automatic
15098,McLaren,2023,720S,2023 McLaren 720S Luxury,Automatic
15099,Ford,2023,Ranger,2023 Ford Ranger Wildtrak 2.0 (4X4),Automatic
15100,Maserati,2023,Levante,2023 Maserati Levante Trofeo,Automatic
15102,Honda,2023,ZR-V,2023 Honda ZR-V VTI LX,Automatic
15103,Nissan,2023,Navara,2023 Nissan Navara STB (4X2) NON-LFI,Automatic
15104,Toyota,2023,Hilux,2023 Toyota Hilux Workmate (4X4),Automatic
15105,Toyota,2023,Yaris,2023 Toyota Yaris ZR Hybrid,Automatic
15106,Mercedes-Benz,2023,GLA45,2023 Mercedes-Benz GLA45 S 4Matic+,Automatic
15108,BMW,2023,X5,2023 BMW X5 M Competition,Automatic
15109,Lexus,2023,LS500H,2023 Lexus LS500H (hybrid) Sports LUX Black Trim+premium,-
15110,Mazda,2023,MX-5,2023 Mazda MX-5 G20 Roadster,Manual
15111,BMW,2023,8,2023 BMW 8 M850I Xdrive Gran Coupe,Automatic
15112,Jaguar,2023,I-Pace,2023 Jaguar I-Pace EV400 R-Dynamic SE (294KW),Automatic
15113,Isuzu,2023,FSR,2023 Isuzu FSR 140/120-240 (LWB),Automatic
15114,BMW,2023,IX,2023 BMW IX Xdrive40 Sport,Automatic
15115,Lexus,2023,ES300H,2023 Lexus ES300H F Sport (hybrid),-
15116,Ferrari,2023,812,2023 Ferrari 812 Superfast,Automatic
15117,Hino,2023,300,2023 Hino 300 616 3430 Wide,Automatic
15118,Mazda,2023,Mazda3,2023 Mazda Mazda3 G25 Evolve SP,Automatic
15119,Nissan,2023,Navara,2023 Nissan Navara ST-X (4X4) Leather/Sunroof,Automatic
15120,Volkswagen,2023,Golf,2023 Volkswagen Golf 110TSI,Automatic
15121,Mazda,2023,BT-50,2023 Mazda BT-50 XT (4X4) Standard Tray,Automatic
15123,Land,2023,Rover,2023 Land Rover Range Rover Sport P510E HSE Dynamic (294KW) Phev,Automatic
15124,Isuzu,2023,D-MAX,2023 Isuzu D-MAX LS-U (4X4),Automatic
15128,Hino,2023,300,2023 Hino 300 921 4400 Wide,Automatic
15130,Peugeot,2023,Expert,2023 Peugeot Expert PRO Long,-
15131,Subaru,2023,WRX,2023 Subaru WRX RS (awd),Automatic
15132,Lexus,2023,ES300H,2023 Lexus ES300H F Sport + EP (hybrid),-
15133,Porsche,2023,Cayenne,2023 Porsche Cayenne E-Hybrid Platinum Edition,Automatic
15134,BMW,2023,420I,2023 BMW 420I M Sport,Automatic
15135,Nissan,2023,Leaf,2023 Nissan Leaf E+,Automatic
15136,Porsche,2023,Cayenne,2023 Porsche Cayenne S Platinum Edition,Automatic
15137,Isuzu,2023,FVD,2023 Isuzu FVD 165-260,Automatic
15138,Porsche,2023,911,2023 Porsche 911 Turbo S,Automatic
15139,Toyota,2023,Hilux,2023 Toyota Hilux SR5 + Premium Interior (4X4),Manual
15140,GWM,2023,UTE,2023 GWM UTE Cannon-X (4X4),Automatic
15141,Porsche,2023,Cayenne,2023 Porsche Cayenne S,Automatic
15142,Genesis,2023,GV80,2023 Genesis GV80 3.0D AWD LUX 7 Seat,Automatic
15143,Iveco,2023,Daily,2023 Iveco Daily E6 50C21V H2 DRW (WB4100),Automatic
15144,Porsche,2023,911,2023 Porsche 911 GT3,Automatic
15145,Isuzu,2023,FYX,2023 Isuzu FYX 350-350,Automatic
15146,Porsche,2023,911,2023 Porsche 911 Turbo,Automatic
15147,Volkswagen,2023,Crafter,2023 Volkswagen Crafter 35 TDI340 LWB FWD (4.0T),Automatic
15149,Volkswagen,2023,Crafter,2023 Volkswagen Crafter 35 TDI410 LWB 4Motion (3.55T),Automatic
15150,Skoda,2023,Fabia,2023 Skoda Fabia Monte Carlo Edition 150,Automatic
15151,Volkswagen,2023,Crafter,2023 Volkswagen Crafter 50 TDI410 LWO RWD (4.49T),Automatic
15152,Volkswagen,2023,Crafter,2023 Volkswagen Crafter 35 TDI410 LWB FWD (4.0T),Automatic
15153,Mercedes-Benz,2023,Sprinter,2023 Mercedes-Benz Sprinter 519CDI VS30 LWB RWD (4.49T),Automatic
15154,Hyundai,2023,Trucks,2023 Hyundai Trucks Mighty EX6 Standard CAB (swb),Automatic
15155,Hyundai,2023,Trucks,2023 Hyundai Trucks Mighty EX8 Super CAB (elwb),Automatic
15157,Hyundai,2023,Trucks,2023 Hyundai Trucks Mighty EX6 Chiller (swb),Manual
15158,Hyundai,2023,Trucks,2023 Hyundai Trucks Mighty EX4 Steel Tray (swb),Automatic
15159,Volkswagen,2023,Caddy,2023 Volkswagen Caddy 5 Cargo Maxi TDI320,Automatic
15160,Porsche,2023,911,2023 Porsche 911 Carrera 4,Automatic
15162,Volkswagen,2023,Transporter,2023 Volkswagen Transporter TDI340 LWB 4Motion,Automatic
15163,Porsche,2023,911,2023 Porsche 911 Carrera,Automatic
15164,Mercedes-Benz,2023,Sprinter,2023 Mercedes-Benz Sprinter 519CDI VS30 MWB RWD (5.0T),Automatic
15165,Hyundai,2023,Trucks,2023 Hyundai Trucks Mighty EX4 Steel Tray (mwb),Manual
15166,Iveco,2023,Daily,2023 Iveco Daily E6 50C21 DRW (WB4100),Automatic
15167,Ram,2023,1500,2023 Ram 1500 Laramie (hybrid),Automatic
15168,Iveco,2023,Daily,2023 Iveco Daily E6 50C18 DRW (WB3450),Manual
15169,Volkswagen,2023,Caddy,2023 Volkswagen Caddy 5 Life Maxi TDI320,Automatic
15170,Iveco,2023,Daily,2023 Iveco Daily E6 70C18 DRW (WB4100),Manual
15171,Iveco,2023,Daily,2023 Iveco Daily E6 70C18 DRW (WB3750),Manual
15172,Genesis,2023,GV80,2023 Genesis GV80 3.5T AWD LUX 6 Seat,Automatic
15173,Toyota,2019,HiAce,2019 Toyota HiAce LWB,Automatic
15175,Toyota,2017,Hiace,2017 Toyota Hiace Slwb,Automatic
15176,Hyundai,2023,Tucson,2023 Hyundai Tucson Highlander (fwd),Automatic
15177,BMW,2010,1,2010 BMW 1 Series 23d,Automatic
15178,Mercedes-Benz,2007,C320,2007 Mercedes-Benz C320 CDI W204 Avantgarde Sedan 4dr Spts Auto 7sp 3.0DT,Automatic
15179,Isuzu,2023,FVD,2023 Isuzu FVD 165-300 (LWB),Automatic
15181,BMW,2023,220I,2023 BMW 220I M Sport,Automatic
15183,Genesis,2023,GV80,2023 Genesis GV80 3.5T AWD LUX Matte 6 Seat,Automatic
15184,Ford,2014,Territory,2014 Ford Territory,-
15186,Toyota,2023,Landcruiser,2023 Toyota Landcruiser Prado GXL Premium Interior,Automatic
